0
CHEBI:49046
CHEBI:138311
CHEBI:57618
CHEBI:62456
CHEBI:145549
CHEBI:63708
CHEBI:50069
CHEBI:138233
CHEBI:129
CHEBI:49210
CHEBI:155906
CHEBI:57293
CHEBI:58210
CHEBI:62417
CHEBI:137536
CHEBI:138167
CHEBI:61746
CHEBI:52026
CHEBI:141283
CHEBI:43445
CHEBI:64799
CHEBI:68624
CHEBI:145566
CHEBI:60968
CHEBI:63682
CHEBI:138041
CHEBI:50068
CHEBI:65037
CHEBI:61677
CHEBI:67182
CHEBI:61687
CHEBI:10221
CHEBI:10115
CHEBI:63459
CHEBI:63445
CHEBI:50067
CHEBI:58819
CHEBI:138042
CHEBI:28359
CHEBI:16521
CHEBI:48741
CHEBI:63712
CHEBI:15385
CHEBI:15382
CHEBI:68658
CHEBI:142536
CHEBI:138039
CHEBI:138040
CHEBI:456216
CHEBI:145543
CHEBI:50783
CHEBI:62756
CHEBI:63703
CHEBI:10334
CHEBI:5171
CHEBI:137522
CHEBI:68625
CHEBI:59959
CHEBI:63893
CHEBI:63462
CHEBI:10443
CHEBI:63696
CHEBI:49279
CHEBI:78352
CHEBI:63446
CHEBI:62224
CHEBI:61700
CHEBI:10213
CHEBI:63190
CHEBI:138219
CHEBI:61987
CHEBI:49243
CHEBI:143551
CHEBI:74322
CHEBI:63465
CHEBI:10577
CHEBI:27961
CHEBI:143550
CHEBI:17030
CHEBI:29651
CHEBI:23925
CHEBI:52226
CHEBI:49204
CHEBI:7
CHEBI:49290
CHEBI:30232
CHEBI:138224
CHEBI:82800
CHEBI:6530
CHEBI:74299
CHEBI:50063
CHEBI:62514
CHEBI:50302
CHEBI:138044
CHEBI:68667
CHEBI:15405
CHEBI:15415
CHEBI:52463
CHEBI:63196
CHEBI:82799
CHEBI:137563
CHEBI:63461
CHEBI:64798
CHEBI:58822
CHEBI:5768
CHEBI:29616
CHEBI:78884
CHEBI:138037
CHEBI:50283
CHEBI:63709
CHEBI:143779
CHEBI:138234
CHEBI:137564
CHEBI:62735
CHEBI:51460
CHEBI:63464
CHEBI:62457
CHEBI:63466
CHEBI:63711
CHEBI:61679
CHEBI:140564
CHEBI:10278
CHEBI:50060
CHEBI:62447
CHEBI:62262
CHEBI:17251
CHEBI:137565
CHEBI:138165
CHEBI:62760
CHEBI:60158
CHEBI:64361
CHEBI:63443
CHEBI:61688
CHEBI:62455
CHEBI:142537
CHEBI:10363
CHEBI:61690
CHEBI:10352
CHEBI:58622
CHEBI:9053
CHEBI:28660
CHEBI:138043
CHEBI:10417
CHEBI:137533
CHEBI:10357
CHEBI:89
CHEBI:20
CHEBI:61737
CHEBI:7940
CHEBI:49044
CHEBI:50061
CHEBI:63463
CHEBI:63460
CHEBI:50064
CHEBI:167324
CHEBI:8210
CHEBI:50029
CHEBI:78293
CHEBI:10440
CHEBI:59958
CHEBI:46971
CHEBI:137528
CHEBI:46734
CHEBI:64280
CHEBI:63467
CHEBI:61699
CHEBI:61148
CHEBI:49214
CHEBI:49231
CHEBI:61678
CHEBI:62416
CHEBI:63704
CHEBI:64283
CHEBI:64266
CHEBI:49239
CHEBI:63203
CHEBI:61344
CHEBI:68655
CHEBI:138301
CHEBI:41595
CHEBI:144481
CHEBI:4648
CHEBI:63468
CHEBI:9402
CHEBI:51458
CHEBI:138166
CHEBI:72776
CHEBI:6570
CHEBI:138310
CHEBI:15383
CHEBI:36484
CHEBI:138303
CHEBI:137523
CHEBI:59961
CHEBI:128
CHEBI:138656
CHEBI:76954
CHEBI:52317
CHEBI:138051
CHEBI:138050
CHEBI:28
CHEBI:29519
CHEBI:63683
CHEBI:52280
CHEBI:137562
CHEBI:17695
CHEBI:62452
CHEBI:57310
CHEBI:15861
CHEBI:300
CHEBI:68666
CHEBI:63205
CHEBI:16619
CHEBI:63707
CHEBI:141822
CHEBI:49224
CHEBI:49238
CHEBI:30037
CHEBI:143949
CHEBI:63702
CHEBI:82801
CHEBI:63892
CHEBI:30616
CHEBI:64800
CHEBI:138302
CHEBI:49263
CHEBI:167323
CHEBI:9457
CHEBI:63710
CHEBI:53643
CHEBI:58821
CHEBI:64239
CHEBI:28261
CHEBI:64797
CHEBI:61478
CHEBI:5337
CHEBI:63444
CHEBI:63447
CHEBI:82798
CHEBI:143898
CHEBI:138045
CHEBI:137535
